id,Exited
15000,0.09399238426622417
15001,0.017944896105438344
15002,0.017914581734369245
15003,0.6756765788463314
15004,0.045306083081061176
15005,0.024834277228151368
15006,0.005138626325892029
15007,0.009421693072888088
15008,0.007701134423665075
15009,0.004783829596081458
15010,0.794695796591217
15011,0.09184281868075454
15012,0.06623067376177814
15013,0.008001566344532049
15014,0.059668467820654984
15015,0.011122127228938412
15016,0.011756211272294481
15017,0.026014089415350976
15018,0.023806482691353444
15019,0.09100378562302153
15020,0.013104435762393405
15021,0.4194101305890921
15022,0.033354317518465224
15023,0.8712804960041346
15024,0.011567644264016755
15025,0.028691637984358424
15026,0.0399343011486894
15027,0.9349996811078711
15028,0.008071639226734142
15029,0.09327787823867387
15030,0.02776983200986076
15031,0.8097719804781073
15032,0.8693305998167644
15033,0.12549488991646898
15034,0.7727624538393623
15035,0.010503236591223934
15036,0.00940685712000167
15037,0.12497138846429293
15038,0.048221753383110126
15039,0.009226572015079738
15040,0.15502152432422334
15041,0.2137414775227804
15042,0.9759081632159224
15043,0.04969037576483488
15044,0.006014106251249442
15045,0.028179162861692034
15046,0.01762795172553232
15047,0.05220572960920156
15048,0.04027618350339083
15049,0.024733801166989703
15050,0.019365479293750855
15051,0.10083191056992193
15052,0.00814207035090736
15053,0.009198794951665675
15054,0.7060205888838013
15055,0.02170224866717339
15056,0.031234234561160524
15057,0.6357921313170588
15058,0.01556175565617597
15059,0.02883572625531188
15060,0.010891613035604483
15061,0.005021649673582916
15062,0.018190922985032627
15063,0.006272763000894303
15064,0.43862752476562933
15065,0.023666516989643532
15066,0.0053840869915798535
15067,0.05451764546529552
15068,0.33098303423792635
15069,0.0061888725146390065
15070,0.02957716462159287
15071,0.014833691340840246
15072,0.006099924531938683
15073,0.020184464437390637
15074,0.0404392688871565
15075,0.042599991082171045
15076,0.12353987659526926
15077,0.033430936205240236
15078,0.018196753970908183
15079,0.03062514232553226
15080,0.024886922636543372
15081,0.8923072783612522
15082,0.022347804170810438
15083,0.044313552084392964
15084,0.01656358156508227
15085,0.05471494779474083
15086,0.00810592682014443
15087,0.058215567739089376
15088,0.009944146300783257
15089,0.8953321355495907
15090,0.0074245064900742
15091,0.01594609231214477
15092,0.05778523731131543
15093,0.9049097180111642
15094,0.017420401015114755
15095,0.9028193905213021
15096,0.013955883267362657
15097,0.34992645480459866
15098,0.053101313489001746
15099,0.007497109459850734
15100,0.4894194945605559
15101,0.027199615917512465
15102,0.23275499773243213
15103,0.16406064726384748
15104,0.16308080972792643
15105,0.01069572531372442
15106,0.16690999712442647
15107,0.16629533618798914
15108,0.018081716726312955
15109,0.010111098755852154
15110,0.010883733249835046
15111,0.016615211076291003
15112,0.8615305755958544
15113,0.006491307777683161
15114,0.20339512372364696
15115,0.3977359875344936
15116,0.8541244523744914
15117,0.25766408651572337
15118,0.382988297649524
15119,0.1574862442561158
15120,0.1718915307627903
15121,0.015742033788381026
15122,0.042058913696464015
15123,0.662762924188962
15124,0.011223110143735462
15125,0.03421904245889902
15126,0.03879583085665058
15127,0.007615225573454658
15128,0.010654628037514362
15129,0.017008067119141157
15130,0.080118918945475
15131,0.017472396866539563
15132,0.29226600311440665
15133,0.1346359548356282
15134,0.2854406387152071
15135,0.009393533490732726
15136,0.01921154382446151
15137,0.2914432605112705
15138,0.04631900803132226
15139,0.8758816253313079
15140,0.47717299387328
15141,0.021378029931750687
15142,0.009261667277059533
15143,0.7410844941249906
15144,0.015103035409593053
15145,0.009580577087459926
15146,0.10253706370892977
15147,0.024437065829144414
15148,0.4246337960826547
15149,0.021830135081899155
15150,0.007076687304109406
15151,0.08045347579186286
15152,0.014305331057855255
15153,0.05122568272406494
15154,0.05659276995141828
15155,0.019440856756155457
15156,0.01829700671294898
15157,0.005833285680045558
15158,0.010053369258313833
15159,0.01504540611285179
15160,0.09726912867413655
15161,0.044838335839310316
15162,0.21254540007367806
15163,0.00826787636585592
15164,0.01947546594700888
15165,0.03930974590096235
15166,0.006115604448254252
15167,0.03329543247783046
15168,0.3845137675256955
15169,0.010933769587462169
15170,0.5954275809133792
15171,0.008960035754812959
15172,0.026764797137270566
15173,0.007601844681151973
15174,0.013398278743029034
15175,0.017892772261544662
15176,0.8694544596439295
15177,0.24152276568669168
15178,0.025573818486842138
15179,0.019863552218126898
15180,0.1579987372057289
15181,0.07562777245424585
15182,0.017097005771902703
15183,0.012796290273380608
15184,0.5966330272876421
15185,0.5419593416598374
15186,0.027524512748240127
15187,0.37032921579870653
15188,0.2815462687871593
15189,0.09409068184018711
15190,0.00911522040711681
15191,0.49573748908307486
15192,0.058932314850670575
15193,0.19758779270065652
15194,0.06435749962567301
15195,0.01361844748516019
15196,0.022003331124030853
15197,0.00802891887823741
15198,0.007480540261709701
15199,0.05052703106057024
15200,0.984210359957081
15201,0.013533837442239169
15202,0.06515639464052718
15203,0.006491307777683161
15204,0.948073528261246
15205,0.006245268835342891
15206,0.22851379206923866
15207,0.44954000027742946
15208,0.10044833529441101
15209,0.8364924964096455
15210,0.023499733706916968
15211,0.08319950280321223
15212,0.04594176973722724
15213,0.03763322345818356
15214,0.013806356466428494
15215,0.01844937671608436
15216,0.12221543016454
15217,0.9572848335466674
15218,0.19402730545639807
15219,0.00966642632607065
15220,0.4401551377914879
15221,0.5275741550160297
15222,0.9697860011730759
15223,0.9346700947876988
15224,0.005518038022424159
15225,0.004981599261540345
15226,0.05080091766053451
15227,0.052716714409236996
15228,0.08344368788315068
15229,0.8452275276582427
15230,0.01270964474433638
15231,0.0654225685734099
15232,0.7722911166815534
15233,0.06914023306468685
15234,0.04910826380469458
15235,0.014802400048485044
15236,0.8774942882664771
15237,0.010439478270603176
15238,0.006669074303481262
15239,0.019097708980416506
15240,0.03758618612469214
15241,0.008988786727742507
15242,0.005093662192940116
15243,0.012614641285772428
15244,0.018615963412272864
15245,0.47591362705671103
15246,0.10816296519993655
15247,0.005898618876330876
15248,0.12034598270676922
15249,0.9820296999365983
15250,0.6510231830431291
15251,0.034317111169365214
15252,0.7358112748815254
15253,0.011075737250369788
15254,0.8787933796565222
15255,0.11640900326087117
15256,0.02286539132838263
15257,0.9889312549376476
15258,0.04509522449587757
15259,0.00794068255441397
15260,0.7050122724187894
15261,0.0802476834928134
15262,0.013621623636661175
15263,0.2205359585060691
15264,0.9577349095803737
15265,0.09338026221930502
15266,0.004666298769430835
15267,0.1759326326917643
15268,0.9536406441231116
15269,0.8089802298867422
15270,0.009331658175459194
15271,0.029407224399238676
15272,0.02394278106254507
15273,0.1555072608384288
15274,0.020970901495064042
15275,0.02581409574163968
15276,0.08424253982382297
15277,0.03252204121463364
15278,0.022531982973580954
15279,0.16528109396299395
15280,0.06298863155317293
15281,0.007245654787363498
15282,0.00988815176463566
15283,0.02289716982830039
15284,0.15195232079565005
15285,0.027694999694144296
15286,0.6044728161332715
15287,0.01690242608210197
15288,0.01783266904439612
15289,0.008218093493091477
15290,0.014171747717260519
15291,0.053585288958280214
15292,0.033058035259089284
15293,0.01636166231179567
15294,0.3249737079255701
15295,0.35600951089600885
15296,0.020131705662142386
15297,0.06949485076424816
15298,0.02419302788188977
15299,0.9779635916076448
15300,0.23212827258066
15301,0.014066082536830631
15302,0.12800827520458294
15303,0.297535208983099
15304,0.021597506000581152
15305,0.051995971561746616
15306,0.8938155334551876
15307,0.8052275588149327
15308,0.0205068487800229
15309,0.14147949850944577
15310,0.009382560182561327
15311,0.10808849394329348
15312,0.12178163576411719
15313,0.13089726158769022
15314,0.9092973944040341
15315,0.35968261594148787
15316,0.880384131734825
15317,0.006023091388015059
15318,0.9341390405914559
15319,0.04087653330036563
15320,0.015352737789844884
15321,0.10973415387639325
15322,0.012548127210606793
15323,0.04759514024395652
15324,0.9764436620265362
15325,0.018187928862994168
15326,0.007757164191874915
15327,0.011489609040023255
15328,0.015140321954644301
15329,0.022187002362239742
15330,0.26302883209054956
15331,0.026679103985767626
15332,0.055682199558550645
15333,0.008630447444101231
15334,0.07182886069067963
15335,0.010304866606226239
15336,0.009591745220826427
15337,0.8831122612789074
15338,0.014302883285583714
15339,0.0566544127791112
15340,0.019124479291440927
15341,0.1305983136416881
15342,0.012397486809215402
15343,0.3876219171042318
15344,0.023606839865939363
15345,0.018381564036052612
15346,0.1792049085188173
15347,0.9339786232476687
15348,0.0642274935396897
15349,0.05982413188501371
15350,0.22430502550303655
15351,0.006778358320792624
15352,0.00641089520279931
15353,0.11218289616445802
15354,0.034694553214915956
15355,0.02220423054412392
15356,0.4325692712209499
15357,0.0048068078503388555
15358,0.7322227568166946
15359,0.05053666225463109
15360,0.015267959008290895
15361,0.47762200085023115
15362,0.005176087786713188
15363,0.9077812242354854
15364,0.011832136193940922
15365,0.3689384673107675
15366,0.01556175565617597
15367,0.025877352889413077
15368,0.04719988050226934
15369,0.045357652243823786
15370,0.8707855702088604
15371,0.018814373765900932
15372,0.06146597118256844
15373,0.5402498555032558
15374,0.45194881719529617
15375,0.27225061234719883
15376,0.28838978339082944
15377,0.22226399766582206
15378,0.015154464969866959
15379,0.020767003883614597
15380,0.022683983154868012
15381,0.07124880592746824
15382,0.8172073113563694
15383,0.07505444371924232
15384,0.3489242139170274
15385,0.02429104937163891
15386,0.08574333437386962
15387,0.010751281870364029
15388,0.8475820839821785
15389,0.02461979527581591
15390,0.030611107298400105
15391,0.058078939210912214
15392,0.021987379108757105
15393,0.5527048252022698
15394,0.009816928525869928
15395,0.19653916913327737
15396,0.32015082565450326
15397,0.01814452910853123
15398,0.04237437098554663
15399,0.01862144309028358
15400,0.017870731245317812
15401,0.28109170308885084
15402,0.09440631870939939
15403,0.11871570008669001
15404,0.22022474782627058
15405,0.012508598040052369
15406,0.031069319517787266
15407,0.009474093352913977
15408,0.44822021688166946
15409,0.016221050436522035
15410,0.9027622144073758
15411,0.2182867066278456
15412,0.0692620756489815
15413,0.04113330087283738
15414,0.07557850735640652
15415,0.9784214389852552
15416,0.01255636330433129
15417,0.815179713790636
15418,0.8040556738055362
15419,0.898971728805876
15420,0.006919029049383933
15421,0.05893719574593277
15422,0.020960610493794416
15423,0.011749899776241671
15424,0.011212157408364717
15425,0.00953237192127961
15426,0.017335092105368093
15427,0.04388857586679009
15428,0.9736161450613436
15429,0.012748740133128595
15430,0.12595717479831198
15431,0.028275438708974452
15432,0.08680561654930881
15433,0.008843442133090762
15434,0.00873753247148482
15435,0.020198308567828973
15436,0.02610785766251194
15437,0.028653482733884135
15438,0.008996496706206784
15439,0.005708819708210217
15440,0.5101522058901523
15441,0.004881299706137426
15442,0.024808883149678156
15443,0.04863030795844071
15444,0.03871590274554046
15445,0.5519350185650945
15446,0.01166914032552883
15447,0.06205162615601773
15448,0.03440408440723951
15449,0.7130586014450438
15450,0.019265927031207875
15451,0.09126219794527948
15452,0.0169094367406456
15453,0.12961309054690529
15454,0.06946221392880539
15455,0.023809388518160262
15456,0.9594444434053782
15457,0.02653747660571894
15458,0.012894139717975471
15459,0.01180754388935352
15460,0.013198955235387975
15461,0.13020259942616477
15462,0.8010579253011072
15463,0.11153378585803539
15464,0.4540002782368598
15465,0.06815614440785059
15466,0.014057693721265098
15467,0.013036364303885153
15468,0.9006219498773956
15469,0.06367428989499872
15470,0.019053800962633944
15471,0.020374375413638512
15472,0.021903499548052652
15473,0.0420540585668665
15474,0.01378741611543322
15475,0.06506215695305193
15476,0.012847626795216014
15477,0.015869234845709828
15478,0.010153220172106714
15479,0.009092910365584983
15480,0.010304866606226239
15481,0.008861767475480505
15482,0.029410337385146784
15483,0.005417266262641925
15484,0.2504190301117182
15485,0.23723156265836318
15486,0.011362361786379317
15487,0.008553810905809091
15488,0.011185462288038097
15489,0.011333089134394733
15490,0.12980852628844572
15491,0.2817599056612098
15492,0.9624696032693897
15493,0.008697049568352292
15494,0.19632284294126826
15495,0.0048574762904903335
15496,0.1700110258390831
15497,0.7491916194288126
15498,0.18187761707383782
15499,0.43414148804719316
15500,0.015699050633506007
15501,0.032278523061303833
15502,0.11649037385176622
15503,0.19184680927652786
15504,0.10055363872391081
15505,0.021904815048208525
15506,0.024324430693181076
15507,0.146859951670393
15508,0.008208976720325023
15509,0.12704889600931785
15510,0.027156221152014694
15511,0.012789522645673346
15512,0.20465623647383324
15513,0.5715366510270936
15514,0.06778704040950163
15515,0.019824708143721476
15516,0.011375452196124706
15517,0.012333920982213307
15518,0.0467083065829262
15519,0.28630346281403574
15520,0.09105560268169702
15521,0.1638976182136995
15522,0.06023903586734142
15523,0.31848407764528414
15524,0.05331558865111751
15525,0.6793269098655371
15526,0.010906718522697235
15527,0.041688009396737696
15528,0.024711378563505512
15529,0.8502513298281825
15530,0.2873406549505771
15531,0.25521300188760576
15532,0.017657359070232637
15533,0.00977889030527349
15534,0.4159037318234557
15535,0.010042211573124623
15536,0.6285642897995598
15537,0.020845724771498205
15538,0.8290592663653693
15539,0.004268850791433517
15540,0.1037554764410814
15541,0.03658766863835356
15542,0.020612674059759147
15543,0.4020907759284289
15544,0.02453432083963628
15545,0.019012682508600876
15546,0.05271454112752722
15547,0.013474139156989251
15548,0.011476609196767714
15549,0.042999008702247606
15550,0.030063503937517392
15551,0.00505159548099826
15552,0.44898005087886106
15553,0.776873356916282
15554,0.00913048790730288
15555,0.917446665151214
15556,0.021285284147504812
15557,0.26023841530165664
15558,0.9184155282851256
15559,0.9741788922853356
15560,0.012308068195989095
15561,0.6177871244826451
15562,0.08269378791897783
15563,0.2380226010388856
15564,0.015422618225419274
15565,0.008104526966270287
15566,0.026097054139054675
15567,0.9824296346712399
15568,0.13859467544494422
15569,0.004558200921964424
15570,0.09222697679140635
15571,0.055702315082230974
15572,0.013004276352638738
15573,0.010105611545975729
15574,0.9552782757331783
15575,0.033888244762318026
15576,0.03821009412784736
15577,0.007111298999217858
15578,0.03492213022191588
15579,0.9767410057246114
15580,0.016316833266485836
15581,0.10422698569183081
15582,0.4060180091145082
15583,0.5197063429263191
15584,0.08986935386071113
15585,0.6189564741875175
15586,0.03643428822894631
15587,0.1572243259794861
15588,0.005315315213701271
15589,0.04378315161293054
15590,0.04139176936354961
15591,0.012333151708905827
15592,0.9714821620043644
15593,0.04293894053547316
15594,0.018542685645581907
15595,0.03086075530385526
15596,0.010068427375278159
15597,0.008218700935524311
15598,0.07060599447350659
15599,0.02241404678747465
15600,0.016356575098221554
15601,0.06005795106722725
15602,0.06664967379581713
15603,0.5000638000452816
15604,0.8436744358794288
15605,0.6426240404405398
15606,0.007821508656452723
15607,0.3390169413591865
15608,0.2470481434558669
15609,0.17673058651057832
15610,0.014754382841152373
15611,0.018776914186549018
15612,0.47200160691335263
15613,0.040477215280658375
15614,0.01950081230288621
15615,0.9436450048948043
15616,0.011844542844977215
15617,0.00568527374785301
15618,0.11386631836408403
15619,0.9253250696296482
15620,0.16152683850522884
15621,0.09746068289166261
15622,0.0070858381660345625
15623,0.4153623471194074
15624,0.8364388034364856
15625,0.02936022041227625
15626,0.031171636946932438
15627,0.21417391863973895
15628,0.03423343594882179
15629,0.0875403400988355
15630,0.6086405866393833
15631,0.02347075573815939
15632,0.8673374839903362
15633,0.14549574942198504
15634,0.2677543057478659
15635,0.023424902662398942
15636,0.9726018143217622
15637,0.19634803409284235
15638,0.013883775029530018
15639,0.008947812702108742
15640,0.8706598972370562
15641,0.01397178355037762
15642,0.22276353104764796
15643,0.018051289805823382
15644,0.013870949178130363
15645,0.019125012708708766
15646,0.9119988164433876
15647,0.4918927934261822
15648,0.4466203212187339
15649,0.3122088109770621
15650,0.0211141255075049
15651,0.017349761555095693
15652,0.9349996811078711
15653,0.11559355012332521
15654,0.22530470541592862
15655,0.06876277266449649
15656,0.026492828841128028
15657,0.019665255545374
15658,0.8906257834660908
15659,0.04259546669633267
15660,0.005996511317169513
15661,0.02647842030194402
15662,0.5439611533120439
15663,0.016696449084842916
15664,0.02962454175473202
15665,0.9842109013876444
15666,0.01894855246708016
15667,0.1433474982325571
15668,0.05785595643712116
15669,0.05186143147124386
15670,0.023272058857726978
15671,0.0061640420292490075
15672,0.33268553495791203
15673,0.006977477346587868
15674,0.06951600546612291
15675,0.17722957111894586
15676,0.017288174378806292
15677,0.09535405606109738
15678,0.008073855303556136
15679,0.03344833947077785
15680,0.040649754603799174
15681,0.027778225889507707
15682,0.10131588310513434
15683,0.09816810468759327
15684,0.015943950703960635
15685,0.03345175534427682
15686,0.016205958658277394
15687,0.01556698486848446
15688,0.005358895548638353
15689,0.23376975417371568
15690,0.010971662397717324
15691,0.14035156020667383
15692,0.01294780981328217
15693,0.010976528895183772
15694,0.02241404678747465
15695,0.04678286718720257
15696,0.011344270822738969
15697,0.047645102199169835
15698,0.004756922419944504
15699,0.015605985257160192
15700,0.09015460021237545
15701,0.4961147120519612
15702,0.009141453149664554
15703,0.06847052859096553
15704,0.04469432208162905
15705,0.9704045558529332
15706,0.0505527513081248
15707,0.046406677577050894
15708,0.20937371205853864
15709,0.018295968800124397
15710,0.006789283556600493
15711,0.0682028710038994
15712,0.017784501300069904
15713,0.04486856959813593
15714,0.11731350667667416
15715,0.015647659988796987
15716,0.08171995467909518
15717,0.05414496229481467
15718,0.8084836391182747
15719,0.013797353363187513
15720,0.05655602143522456
15721,0.973984031028808
15722,0.02375425090266891
15723,0.16415116480685701
15724,0.12302227642889672
15725,0.022808324352825062
15726,0.011562381141197
15727,0.7245110648708734
15728,0.01346085394414215
15729,0.9685198543469163
15730,0.48022903004759887
15731,0.14368561952817624
15732,0.11311793308347035
15733,0.04984854569602964
15734,0.0157590504527529
15735,0.6167909412569837
15736,0.3785318639638072
15737,0.16003913593585228
15738,0.19563343245125092
15739,0.16830629004897948
15740,0.06180864463036276
15741,0.0810992544673803
15742,0.0811022018493017
15743,0.01038238748173718
15744,0.10741559209130142
15745,0.00890167746454507
15746,0.1851514583008561
15747,0.1287163729253778
15748,0.004434494075386038
15749,0.04467564101027033
15750,0.6940387450362743
15751,0.05657385956080461
15752,0.005293658761191098
15753,0.03888053423044907
15754,0.02139785835064596
15755,0.09079673681265
15756,0.026478569434784122
15757,0.4427654259819425
15758,0.8979088942238037
15759,0.6511434099453758
15760,0.7842175204085656
15761,0.8757055417124443
15762,0.03359922987235691
15763,0.16638858009367535
15764,0.39309687161071144
15765,0.04593144455833437
15766,0.1988318722570978
15767,0.901088351747804
15768,0.005656601527493742
15769,0.6771102447185104
15770,0.05876584515325598
15771,0.9383905120765084
